iso_3166_1,iso_3166_1_alpha_3,layer_name,mapbox_id,name,name_en,description,polygon_tileset_id,polygon_z_min,point_z_min,centroid,bbox,admin1_id_giga
SS,SSD,adm1,dXJuOm1ieGJuZDpIaExROnY0,شمال بحراغزال,Northern Bahr el Ghazal,state,mapbox.boundaries-adm1-v4,0,0,"[27.0532,8.8963]","[26.1363,7.8924,28.0361,9.8958]",SSD003
SS,SSD,adm1,dXJuOm1ieGJuZDpIeExROnY0,غرب  بحراغزال,Western Bahr el Ghazal,state,mapbox.boundaries-adm1-v4,0,0,"[25.2268,8.5489]","[24.1507,6.6498,28.5362,10.4387]",SSD004
SS,SSD,adm1,dXJuOm1ieGJuZDpJaExROnY0,الاستواية الواسطى,Central Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[31.4589,4.8898]","[29.7966,3.4803,32.1732,6.2511]",SSD005
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.9872,4.7712]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.9872,4.7712]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJeExROnY0,شرق  الاستواية,Eastern Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[33.3972,4.7559]","[31.7243,3.505,35.949,6.0073]",SSD006
SS,SSD,adm1,dXJuOm1ieGJuZDpJUkxROnY0,غرب الاستواية,Western Equatoria,state,mapbox.boundaries-adm1-v4,0,0,"[29.1504,5.5389]","[26.2888,4.2801,31.0185,6.7977]",SSD007
SS,SSD,adm1,dXJuOm1ieGJuZDpHeExROnY0,جونقلى,Jonglei,state,mapbox.boundaries-adm1-v4,0,0,"[32.0148,7.6882]","[30.2099,5.85,33.5291,9.5191]",SSD008
SS,SSD,adm1,dXJuOm1ieGJuZDpJQkxROnY0,البحيرات,Lakes,state,mapbox.boundaries-adm1-v4,0,0,"[30.0954,6.7556]","[28.463,5.6755,31.6973,7.8326]",SSD009
SS,SSD,adm1,dXJuOm1ieGJuZDpHQkxROnY0,أعالي النيل,Upper Nile,state,mapbox.boundaries-adm1-v4,0,0,"[32.8013,10.1147]","[30.7562,7.9879,34.1483,12.2322]",SSD010
SS,SSD,adm1,dXJuOm1ieGJuZDpIQkxROnY0,الوحدة,Unity,state,mapbox.boundaries-adm1-v4,0,0,"[30.0073,8.3191]","[28.6947,7.0672,30.7127,9.5579]",SSD011
SS,SSD,adm1,dXJuOm1ieGJuZDpIUkxROnY0,واراب,Warrap,state,mapbox.boundaries-adm1-v4,0,0,"[28.9588,7.9133]","[27.8622,6.3881,29.698,9.3521]",SSD012
ST,STP,adm1,dXJuOm1ieGJuZDpBUkxSOnY0,Príncipe Autonomous Region,,region,mapbox.boundaries-adm1-v4,1,0,"[7.3995,1.6104]","[7.281,1.3393,7.4625,1.701]",STP001
ST,STP,adm1,dXJuOm1ieGJuZDpBaExSOnY0,Água Grande,,district,mapbox.boundaries-adm1-v4,1,0,"[6.71,0.3489]","[6.6959,0.3106,6.749,0.387]",STP002
ST,STP,adm1,dXJuOm1ieGJuZDpBeExSOnY0,Cantagalo,,district,mapbox.boundaries-adm1-v4,1,0,"[6.6805,0.2291]","[6.6122,0.1579,6.7616,0.3003]",STP003
ST,STP,adm1,dXJuOm1ieGJuZDpCQkxSOnY0,Caué,,district,mapbox.boundaries-adm1-v4,1,0,"[6.5931,0.1443]","[6.4907,-0.0138,6.6758,0.2696]",STP004
ST,STP,adm1,dXJuOm1ieGJuZDpCUkxSOnY0,Lembá,,district,mapbox.boundaries-adm1-v4,1,0,"[6.5092,0.2536]","[6.46,0.1269,6.5959,0.3804]",STP005
ST,STP,adm1,dXJuOm1ieGJuZDpCaExSOnY0,Lobata,,district,mapbox.boundaries-adm1-v4,1,0,"[6.6511,0.3657]","[6.5869,0.3188,6.7181,0.4134]",STP006
ST,STP,adm1,dXJuOm1ieGJuZDpCeExSOnY0,Mé-Zochi,,district,mapbox.boundaries-adm1-v4,1,0,"[6.6642,0.2963]","[6.5749,0.2419,6.7531,0.3507]",STP007
SV,SLV,adm1,dXJuOm1ieGJuZDpBUkxTOnY0,Ahuachapán,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.9277,13.8659]","[-90.1327,13.6668,-89.6959,14.0634]",SLV001
SV,SLV,adm1,dXJuOm1ieGJuZDpBaExTOnY0,Santa Ana,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.5675,14.1152]","[-89.746,13.7781,-89.248,14.451]",SLV002
SV,SLV,adm1,dXJuOm1ieGJuZDpBeExTOnY0,Sonsonate,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.6602,13.7123]","[-89.9575,13.5205,-89.4432,13.904]",SLV003
SV,SLV,adm1,dXJuOm1ieGJuZDpCQkxTOnY0,Chalatenango,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.0934,14.1779]","[-89.4342,13.9331,-88.6813,14.4206]",SLV004
SV,SLV,adm1,dXJuOm1ieGJuZDpCUkxTOnY0,La Libertad,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.3786,13.7416]","[-89.625,13.4181,-89.1353,14.0647]",SLV005
SV,SLV,adm1,dXJuOm1ieGJuZDpCaExTOnY0,San Salvador,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.1588,13.7696]","[-89.2926,13.4753,-89.0205,14.065]",SLV006
SV,SLV,adm1,dXJuOm1ieGJuZDpCeExTOnY0,Cuscatlán,,department,mapbox.boundaries-adm1-v4,0,0,"[-89.061,13.8582]","[-89.168,13.6402,-88.859,14.0761]",SLV007
SV,SLV,adm1,dXJuOm1ieGJuZDpDQkxTOnY0,La Paz,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.9926,13.4785]","[-89.1634,13.2731,-88.7795,13.6836]",SLV008
SV,SLV,adm1,dXJuOm1ieGJuZDpDUkxTOnY0,Cabañas,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.738,13.8836]","[-88.9876,13.7433,-88.4911,14.0248]",SLV009
SV,SLV,adm1,dXJuOm1ieGJuZDpDaExTOnY0,San Vicente,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.7381,13.5308]","[-88.9007,13.2583,-88.4841,13.8027]",SLV010
SV,SLV,adm1,dXJuOm1ieGJuZDpDeExTOnY0,Usulután,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.5374,13.4301]","[-88.8273,13.1591,-88.1203,13.7012]",SLV011
SV,SLV,adm1,dXJuOm1ieGJuZDpEQkxTOnY0,San Miguel,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.205,13.5416]","[-88.5283,13.1681,-88.0191,13.9161]",SLV012
SV,SLV,adm1,dXJuOm1ieGJuZDpEUkxTOnY0,Morazán,,department,mapbox.boundaries-adm1-v4,0,0,"[-88.0996,13.777]","[-88.2762,13.5518,-87.9297,14.0014]",SLV013
SV,SLV,adm1,dXJuOm1ieGJuZDpEaExTOnY0,La Unión,,department,mapbox.boundaries-adm1-v4,0,0,"[-87.9062,13.5385]","[-88.0928,13.1552,-87.6905,13.9215]",SLV014
SX,SXM,adm1,dXJuOm1ieGJuZDpBUkxUOnY0,Sint Maarten,,island,mapbox.boundaries-adm1-v4,1,0,"[-63.0546,18.0346]","[-63.1388,18.0051,-63.0135,18.064]",SXM001
SY,SYR,adm1,dXJuOm1ieGJuZDpBUkxVOnY0,مدينة دمشق,Damascus,governorate,mapbox.boundaries-adm1-v4,0,0,"[36.2784,33.513]","[36.1958,33.462,36.3519,33.5646]",SYR001
SY,SYR,adm1,dXJuOm1ieGJuZDpBaExVOnY0,حلب,Aleppo,governorate,mapbox.boundaries-adm1-v4,0,0,"[37.4067,36.1549]","[36.5428,35.3767,38.7204,36.9241]",SYR002
SY,SYR,adm1,dXJuOm1ieGJuZDpBeExVOnY0,ريف دمشق,Rural Damascus,governorate,mapbox.boundaries-adm1-v4,0,0,"[37.6397,33.4653]","[35.8156,32.6805,39.1323,34.2435]",SYR003
SY,SYR,adm1,dXJuOm1ieGJuZDpCQkxVOnY0,حمص,Homs,governorate,mapbox.boundaries-adm1-v4,0,0,"[38.1987,34.4846]","[36.114,33.5508,40.2306,35.4088]",SYR004
SY,SYR,adm1,dXJuOm1ieGJuZDpCUkxVOnY0,حماة,Hama,governorate,mapbox.boundaries-adm1-v4,0,0,"[37.3398,35.313]","[36.1368,34.8559,38.4492,35.7612]",SYR005
SY,SYR,adm1,dXJuOm1ieGJuZDpCaExVOnY0,اللاذقية,Lattakia,governorate,mapbox.boundaries-adm1-v4,0,0,"[35.9837,35.5825]","[35.7167,35.2217,36.2593,35.9417]",SYR006
SY,SYR,adm1,dXJuOm1ieGJuZDpCeExVOnY0,إدلب,Idleb,governorate,mapbox.boundaries-adm1-v4,0,0,"[36.565,35.8575]","[36.138,35.3764,37.2017,36.3386]",SYR007
SY,SYR,adm1,dXJuOm1ieGJuZDpDQkxVOnY0,الحسكة,Al-Hasakeh,governorate,mapbox.boundaries-adm1-v4,0,0,"[40.5529,36.4157]","[39.5027,35.4839,42.3763,37.3206]",SYR008
SY,SYR,adm1,dXJuOm1ieGJuZDpDUkxVOnY0,دير الزور,Deir-ez-Zor,governorate,mapbox.boundaries-adm1-v4,0,0,"[40.2748,35.2171]","[39.2448,34.1107,41.268,36.3384]",SYR009
SY,SYR,adm1,dXJuOm1ieGJuZDpDaExVOnY0,طرطوس,Tartous,governorate,mapbox.boundaries-adm1-v4,0,0,"[36.073,34.9511]","[35.8542,34.6274,36.328,35.2735]",SYR010
SY,SYR,adm1,dXJuOm1ieGJuZDpDeExVOnY0,الرقة,Ar-Raqqa,governorate,mapbox.boundaries-adm1-v4,0,0,"[38.9256,36.031]","[38.058,35.2785,39.898,36.7809]",SYR011
SY,SYR,adm1,dXJuOm1ieGJuZDpEQkxVOnY0,درعا,Dar'a,governorate,mapbox.boundaries-adm1-v4,0,0,"[36.112,32.8306]","[35.7659,32.3614,36.5719,33.2957]",SYR012
SY,SYR,adm1,dXJuOm1ieGJuZDpEUkxVOnY0,السويداء,As-Sweida,governorate,mapbox.boundaries-adm1-v4,0,0,"[36.8937,32.7602]","[36.3614,32.3111,37.4956,33.1948]",SYR013
SY,SYR,adm1,dXJuOm1ieGJuZDpEaExVOnY0,القنيطرة,Quneitra,governorate,mapbox.boundaries-adm1-v4,0,0,"[35.9108,33.0669]","[35.7578,32.7452,35.9973,33.3587]",SYR014
SZ,SWZ,adm1,dXJuOm1ieGJuZDpBUkxWOnY0,Hhohho,,district,mapbox.boundaries-adm1-v4,0,0,"[31.3611,-26.1077]","[30.8992,-26.4987,31.7599,-25.7188]",SWZ001
SZ,SWZ,adm1,dXJuOm1ieGJuZDpBaExWOnY0,Lubombo,,district,mapbox.boundaries-adm1-v4,0,0,"[31.8741,-26.55]","[31.5012,-27.164,32.1322,-25.9326]",SWZ002
SZ,SWZ,adm1,dXJuOm1ieGJuZDpBeExWOnY0,Manzini,,district,mapbox.boundaries-adm1-v4,0,0,"[31.2075,-26.5273]","[30.7908,-26.8957,31.7039,-26.1572]",SWZ003
SZ,SWZ,adm1,dXJuOm1ieGJuZDpCQkxWOnY0,Shiselweni,,district,mapbox.boundaries-adm1-v4,0,0,"[31.2822,-26.9854]","[30.8919,-27.3175,31.9848,-26.653]",SWZ004
TC,TCA,adm1,dXJuOm1ieGJuZDpBUkxXOnY0,Turks and Caicos Islands,,territory,mapbox.boundaries-adm1-v4,1,0,"[-71.7669,21.7784]","[-72.4829,21.1777,-71.0828,21.9625]",TCA001
TD,TCD,adm1,dXJuOm1ieGJuZDpBUkxYOnY0,Batha,,governorate,mapbox.boundaries-adm1-v4,0,0,"[18.8685,14.1235]","[16.9592,12.1185,20.3699,16.1089]",TCD001
TD,TCD,adm1,dXJuOm1ieGJuZDpBaExYOnY0,Barh El Gazel,,governorate,mapbox.boundaries-adm1-v4,0,0,"[16.9458,14.5061]","[15.6021,13.0264,18.0214,16.0351]",TCD002
TD,TCD,adm1,dXJuOm1ieGJuZDpBeExYOnY0,Borkou,,governorate,mapbox.boundaries-adm1-v4,0,0,"[17.9919,17.0742]","[15.428,15.3405,20.7531,18.8264]",TCD003
TD,TCD,adm1,dXJuOm1ieGJuZDpCQkxYOnY0,Chari Baguirmi,,governorate,mapbox.boundaries-adm1-v4,0,0,"[16.4204,11.0234]","[15.039,9.6773,17.7215,12.3625]",TCD004
TD,TCD,adm1,dXJuOm1ieGJuZDpCUkxYOnY0,Ennedi Est,,governorate,mapbox.boundaries-adm1-v4,0,0,"[23.1442,18.2051]","[22.018,15.4969,24.0016,20.4415]",TCD005
TD,TCD,adm1,dXJuOm1ieGJuZDpCaExYOnY0,Guéra,,governorate,mapbox.boundaries-adm1-v4,0,0,"[18.1037,11.4603]","[17.3042,9.8814,20.244,13.0294]",TCD006
TD,TCD,adm1,dXJuOm1ieGJuZDpCeExYOnY0,Hadjer-Lamis,,governorate,mapbox.boundaries-adm1-v4,0,0,"[16.0942,12.3649]","[14.5392,11.4715,17.6705,13.2593]",TCD007
TD,TCD,adm1,dXJuOm1ieGJuZDpDQkxYOnY0,Kanem,,governorate,mapbox.boundaries-adm1-v4,0,0,"[15.0617,14.947]","[13.653,13.1542,17.1702,16.8177]",TCD008
TD,TCD,adm1,dXJuOm1ieGJuZDpDUkxYOnY0,Lac,,governorate,mapbox.boundaries-adm1-v4,0,0,"[14.1913,13.6895]","[13.4731,12.8554,15.55,14.5218]",TCD009
TD,TCD,adm1,dXJuOm1ieGJuZDpDaExYOnY0,Logone Occidental,,governorate,mapbox.boundaries-adm1-v4,0,0,"[15.9323,8.7437]","[15.2369,8.2455,16.6181,9.2427]",TCD010
TD,TCD,adm1,dXJuOm1ieGJuZDpDeExYOnY0,Logone Oriental,,governorate,mapbox.boundaries-adm1-v4,0,0,"[16.487,8.2918]","[15.2519,7.4418,17.2878,9.1375]",TCD011
TD,TCD,adm1,dXJuOm1ieGJuZDpEQkxYOnY0,Mandoul,,governorate,mapbox.boundaries-adm1-v4,0,0,"[17.5834,8.7317]","[17.0499,7.8091,18.2149,9.6492]",TCD012
TD,TCD,adm1,dXJuOm1ieGJuZDpEUkxYOnY0,Mayo Kebbi Est,,governorate,mapbox.boundaries-adm1-v4,0,0,"[15.8177,10.2082]","[14.7218,9.1964,16.2664,11.216]",TCD013
TD,TCD,adm1,dXJuOm1ieGJuZDpEaExYOnY0,Mayo Kebbi Ouest,,governorate,mapbox.boundaries-adm1-v4,0,0,"[14.8437,9.2592]","[14.0063,8.5042,15.441,10.0182]",TCD014
TD,TCD,adm1,dXJuOm1ieGJuZDpEeExYOnY0,Moyen-Chari,,governorate,mapbox.boundaries-adm1-v4,0,0,"[18.8631,9.3203]","[17.489,8.0194,19.9859,10.6165]",TCD015
TD,TCD,adm1,dXJuOm1ieGJuZDpFQkxYOnY0,Ouaddaï,,governorate,mapbox.boundaries-adm1-v4,0,0,"[21.2723,13.5014]","[20.0559,12.6313,22.2914,14.3691]",TCD016
TD,TCD,adm1,dXJuOm1ieGJuZDpFUkxYOnY0,Salamat,,governorate,mapbox.boundaries-adm1-v4,0,0,"[20.7199,10.6136]","[18.8734,9.1025,22.461,12.1187]",TCD017
TD,TCD,adm1,dXJuOm1ieGJuZDpFaExYOnY0,Sila,,governorate,mapbox.boundaries-adm1-v4,0,0,"[21.5039,11.9981]","[19.8879,10.935,22.986,13.0457]",TCD018
TD,TCD,adm1,dXJuOm1ieGJuZDpFeExYOnY0,Tandjilé,,governorate,mapbox.boundaries-adm1-v4,0,0,"[16.5748,9.6414]","[15.4315,9.0107,17.5852,10.2712]",TCD019
TD,TCD,adm1,dXJuOm1ieGJuZDpGQkxYOnY0,Tibesti,,governorate,mapbox.boundaries-adm1-v4,0,0,"[18.2356,20.1719]","[14.9978,17.1562,21.0085,23.4504]",TCD020
TD,TCD,adm1,dXJuOm1ieGJuZDpGUkxYOnY0,Wadi Fira,,governorate,mapbox.boundaries-adm1-v4,0,0,"[21.4003,14.9566]","[20.0357,13.9179,23.0052,15.9956]",TCD021
TD,TCD,adm1,dXJuOm1ieGJuZDpGaExYOnY0,Ville de N'Djamena,,governorate,mapbox.boundaries-adm1-v4,0,0,"[15.1041,12.103]","[14.885,11.9907,15.1783,12.2173]",TCD022
TD,TCD,adm1,dXJuOm1ieGJuZDpGeExYOnY0,Ennedi Ouest,,governorate,mapbox.boundaries-adm1-v4,0,0,"[20.8601,18.389]","[19.1912,15.6027,22.3502,21.0427]",TCD023
TF,ATF,adm1,dXJuOm1ieGJuZDpBUkxZOnY0,French Southern Territories,,territory,mapbox.boundaries-adm1-v4,3,2,"[70.2177,-49.1974]","[40.3293,-50.0185,77.5967,-11.5688]",ATF001
TG,TGO,adm1,dXJuOm1ieGJuZDpBUkxaOnY0,Maritime,,region,mapbox.boundaries-adm1-v4,0,0,"[1.2081,6.5111]","[0.7166,6.1126,1.8091,6.9118]",TGO001
TG,TGO,adm1,dXJuOm1ieGJuZDpBaExaOnY0,Plateaux,,region,mapbox.boundaries-adm1-v4,0,0,"[1.0824,7.4548]","[0.513,6.5336,1.6771,8.3728]",TGO002
TG,TGO,adm1,dXJuOm1ieGJuZDpBeExaOnY0,Centrale,,region,mapbox.boundaries-adm1-v4,0,0,"[1.058,8.5989]","[0.3739,7.8975,1.6509,9.2995]",TGO003
TG,TGO,adm1,dXJuOm1ieGJuZDpCQkxaOnY0,Kara,,region,mapbox.boundaries-adm1-v4,0,0,"[0.7907,9.5397]","[0.227,8.8609,1.4295,10.2179]",TGO004
TG,TGO,adm1,dXJuOm1ieGJuZDpCUkxaOnY0,Savanes,,region,mapbox.boundaries-adm1-v4,0,0,"[0.461,10.5081]","[-0.1438,9.8836,1.0041,11.1373]",TGO005
TH,THA,adm1,dXJuOm1ieGJuZDpBUkxhOnY0,กรุงเทพมหานคร,Bangkok,special administrative area,mapbox.boundaries-adm1-v4,1,0,"[100.6034,13.7249]","[100.328,13.4926,100.9383,13.9544]",THA001
TH,THA,adm1,dXJuOm1ieGJuZDpBaExhOnY0,สมุทรปราการ,Samut Prakarn,province,mapbox.boundaries-adm1-v4,1,0,"[100.7619,13.5985]","[100.4445,13.4784,100.9637,13.7184]",THA002
TH,THA,adm1,dXJuOm1ieGJuZDpBeExhOnY0,นนทบุรี,Nonthaburi,province,mapbox.boundaries-adm1-v4,1,0,"[100.3833,13.9646]","[100.2628,13.789,100.5678,14.1395]",THA003
TH,THA,adm1,dXJuOm1ieGJuZDpCQkxhOnY0,ปทุมธานี,Pathum Thani,province,mapbox.boundaries-adm1-v4,1,0,"[100.6276,14.0966]","[100.3318,13.9164,100.9519,14.2758]",THA004
TH,THA,adm1,dXJuOm1ieGJuZDpCUkxhOnY0,พระนครศรีอยุธยา,Phra Nakhon Si Ayudhya,province,mapbox.boundaries-adm1-v4,1,0,"[100.5363,14.3925]","[100.2242,14.1103,100.8234,14.6734]",THA005
TH,THA,adm1,dXJuOm1ieGJuZDpCaExhOnY0,อ่างทอง,Ang Thong,province,mapbox.boundaries-adm1-v4,1,0,"[100.3511,14.6212]","[100.1914,14.4388,100.5154,14.8024]",THA006
TH,THA,adm1,dXJuOm1ieGJuZDpCeExhOnY0,ลพบุรี,Lopburi,province,mapbox.boundaries-adm1-v4,1,0,"[100.9786,15.1988]","[100.4197,14.646,101.4064,15.7499]",THA007
TH,THA,adm1,dXJuOm1ieGJuZDpDQkxhOnY0,สิงห์บุรี,Singburi,province,mapbox.boundaries-adm1-v4,1,0,"[100.3027,14.9207]","[100.1824,14.7206,100.4878,15.1196]",THA008
TH,THA,adm1,dXJuOm1ieGJuZDpDUkxhOnY0,ชัยนาท,Chainat,province,mapbox.boundaries-adm1-v4,1,0,"[100.0348,15.1598]","[99.7204,14.9017,100.3524,15.4176]",THA009
TH,THA,adm1,dXJuOm1ieGJuZDpDaExhOnY0,สระบุรี,Saraburi,province,mapbox.boundaries-adm1-v4,1,0,"[100.9117,14.6584]","[100.5755,14.2428,101.4544,15.0735]",THA010
TH,THA,adm1,dXJuOm1ieGJuZDpDeExhOnY0,ชลบุรี,Chonburi,province,mapbox.boundaries-adm1-v4,1,0,"[101.2253,13.0927]","[100.6473,12.5079,101.7188,13.589]",THA011
TH,THA,adm1,dXJuOm1ieGJuZDpEQkxhOnY0,ระยอง,Rayong,province,mapbox.boundaries-adm1-v4,1,0,"[101.4439,12.8734]","[100.9848,12.5215,101.8305,13.1633]",THA012
TH,THA,adm1,dXJuOm1ieGJuZDpEUkxhOnY0,จันทบุรี,Chanthaburi,province,mapbox.boundaries-adm1-v4,1,0,"[102.1733,12.8213]","[101.6853,12.2854,102.5363,13.3359]",THA013
TH,THA,adm1,dXJuOm1ieGJuZDpEaExhOnY0,ตราด,Trad,province,mapbox.boundaries-adm1-v4,1,0,"[102.4175,12.2044]","[102.2493,11.5614,102.9157,12.757]",THA014
TH,THA,adm1,dXJuOm1ieGJuZDpEeExhOnY0,ฉะเชิงเทรา,Chachoengsao,province,mapbox.boundaries-adm1-v4,1,0,"[101.5642,13.5782]","[100.8495,13.1786,101.9903,13.9767]",THA015
TH,THA,adm1,dXJuOm1ieGJuZDpFQkxhOnY0,ปราจีนบุรี,Phachinburi,province,mapbox.boundaries-adm1-v4,1,0,"[101.5734,14.0224]","[101.1373,13.5825,102.1068,14.4619]",THA016
TH,THA,adm1,dXJuOm1ieGJuZDpFUkxhOnY0,นครนายก,Nakhon Nayok,province,mapbox.boundaries-adm1-v4,1,0,"[101.1628,14.2366]","[100.9135,13.9612,101.5044,14.512]",THA017
TH,THA,adm1,dXJuOm1ieGJuZDpFaExhOnY0,สระแก้ว,Sa Kaeo,province,mapbox.boundaries-adm1-v4,1,0,"[102.2745,13.7155]","[101.8742,13.2357,102.9421,14.1947]",THA018
TH,THA,adm1,dXJuOm1ieGJuZDpFeExhOnY0,นครราชสีมา,Nakhon Ratchasima,province,mapbox.boundaries-adm1-v4,1,0,"[102.0706,14.966]","[101.1815,14.1207,103.01,15.8081]",THA019
TH,THA,adm1,dXJuOm1ieGJuZDpGQkxhOnY0,บุรีรัมย์,Buriram,province,mapbox.boundaries-adm1-v4,1,0,"[103.0636,14.9638]","[102.4319,14.1304,103.5053,15.7955]",THA020
TH,THA,adm1,dXJuOm1ieGJuZDpGUkxhOnY0,สุรินทร์,Surin,province,mapbox.boundaries-adm1-v4,1,0,"[103.6665,14.9054]","[103.0894,14.3268,104.0903,15.4824]",THA021
TH,THA,adm1,dXJuOm1ieGJuZDpGaExhOnY0,ศรีสะเกษ,Si Saket,province,mapbox.boundaries-adm1-v4,1,0,"[104.3256,14.9559]","[103.9024,14.3421,104.9077,15.5685]",THA022
TH,THA,adm1,dXJuOm1ieGJuZDpGeExhOnY0,อุบลราชธานี,Ubon Ratchathani,province,mapbox.boundaries-adm1-v4,1,0,"[105.102,15.1551]","[104.3713,14.2098,105.6368,16.0968]",THA023
TH,THA,adm1,dXJuOm1ieGJuZDpHQkxhOnY0,ยโสธร,Yasothon,province,mapbox.boundaries-adm1-v4,1,0,"[104.2734,15.8189]","[103.9969,15.2891,104.8236,16.3473]",THA024
TH,THA,adm1,dXJuOm1ieGJuZDpHUkxhOnY0,ชัยภูมิ,Chaiyaphum,province,mapbox.boundaries-adm1-v4,1,0,"[101.8278,16.0318]","[101.3176,15.3313,102.4578,16.7299]",THA025
TH,THA,adm1,dXJuOm1ieGJuZDpHaExhOnY0,อำนาจเจริญ,Amnat Charoen,province,mapbox.boundaries-adm1-v4,1,0,"[104.7302,15.9103]","[104.4188,15.5372,105.0624,16.2827]",THA026
TH,THA,adm1,dXJuOm1ieGJuZDpHeExhOnY0,บึงกาฬ,Bueng Kan,province,mapbox.boundaries-adm1-v4,1,0,"[103.7011,18.1104]","[103.2433,17.7704,104.1882,18.4486]",THA027
TH,THA,adm1,dXJuOm1ieGJuZDpIQkxhOnY0,หนองบัวลำภู,Nong Bua Lamphu,province,mapbox.boundaries-adm1-v4,1,0,"[102.307,17.2263]","[101.9854,16.7709,102.681,17.6796]",THA028
TH,THA,adm1,dXJuOm1ieGJuZDpIUkxhOnY0,ขอนแก่น,Khon Kaen,province,mapbox.boundaries-adm1-v4,1,0,"[102.6764,16.3615]","[101.7505,15.6326,103.1844,17.0874]",THA029
TH,THA,adm1,dXJuOm1ieGJuZDpIaExhOnY0,อุดรธานี,Udon Thani,province,mapbox.boundaries-adm1-v4,1,0,"[102.8325,17.4469]","[102.0181,16.804,103.6673,18.0865]",THA030
TH,THA,adm1,dXJuOm1ieGJuZDpIeExhOnY0,เลย,Loei,province,mapbox.boundaries-adm1-v4,1,0,"[101.6442,17.4873]","[100.8345,16.7519,102.1554,18.2203]",THA031
TH,THA,adm1,dXJuOm1ieGJuZDpJQkxhOnY0,หนองคาย,Nong Khai,province,mapbox.boundaries-adm1-v4,1,0,"[103.1193,17.9491]","[102.056,17.5922,103.413,18.3047]",THA032
TH,THA,adm1,dXJuOm1ieGJuZDpJUkxhOnY0,มหาสารคาม,Maha Sarakham,province,mapbox.boundaries-adm1-v4,1,0,"[103.1766,16.0264]","[102.8435,15.4059,103.494,16.6429]",THA033
TH,THA,adm1,dXJuOm1ieGJuZDpJaExhOnY0,ร้อยเอ็ด,Roi Et,province,mapbox.boundaries-adm1-v4,1,0,"[103.7573,15.9393]","[103.2682,15.4046,104.3517,16.4727]",THA034
TH,THA,adm1,dXJuOm1ieGJuZDpJeExhOnY0,กาฬสินธุ์,Kalasin,province,mapbox.boundaries-adm1-v4,1,0,"[103.6746,16.6423]","[103.0968,16.1816,104.2403,17.102]",THA035
TH,THA,adm1,dXJuOm1ieGJuZDpKQkxhOnY0,สกลนคร,Sakon Nakhon,province,mapbox.boundaries-adm1-v4,1,0,"[103.6574,17.4316]","[103.2514,16.7723,104.4355,18.0884]",THA036
TH,THA,adm1,dXJuOm1ieGJuZDpKUkxhOnY0,นครพนม,Nakhon Phanom,province,mapbox.boundaries-adm1-v4,1,0,"[104.6017,17.4067]","[103.9819,16.7869,104.8066,18.0245]",THA037
